Source	Target	Weight
augustinfern	mikabuch	1
augustinfern	HellemontJules	1
augustinfern	lamethodeFC	1
augustinfern	MeprisWb	1
augustinfern	cabpeiro	1
greg_devin_	Kunstreiz	1
greg_devin_	CelineThiery	1
greg_devin_	emmanuel_vaslin	7
greg_devin_	BotFutur	4
greg_devin_	Amour_Valerie	1
greg_devin_	yaelboublil	1
greg_devin_	FCahen	4
greg_devin_	dbourrion	1
greg_devin_	nadiabouce	2
greg_devin_	Darkpalmor	2
greg_devin_	valgou26	1
greg_devin_	LitvineLorraine	1
greg_devin_	prof_leloup	1
greg_devin_	frvaillant1	1
greg_devin_	LindaRomeo_Mtl	1
greg_devin_	NicolasJoray	1
greg_devin_	Elisamuze	3
greg_devin_	Microhistoires1	3
greg_devin_	MPignol1	2
greg_devin_	FabienPalmari	2
greg_devin_	RousseauAgnes	1
greg_devin_	helenepaumier	3
greg_devin_	vergnes_p	1
greg_devin_	vivianeghesq	3
greg_devin_	MarCandea	2
greg_devin_	Btilloy	2
greg_devin_	lvighier	4
greg_devin_	Laelia_Ve	1
greg_devin_	zazie83	4
greg_devin_	Marie_henry_leg	1
greg_devin_	Profdupoizat	1
greg_devin_	phwatrelot	1
greg_devin_	AndeP64	1
greg_devin_	ProfFeynman	1
greg_devin_	mikedave06	1
greg_devin_	jmlebaut	1
greg_devin_	BachimontR	3
greg_devin_	DAngelvy	7
greg_devin_	eduscol_lettres	1
greg_devin_	KrasnaSandor	1
greg_devin_	AmisDeProust	1
greg_devin_	patrickpicard	1
greg_devin_	BingeAudioFr	1
greg_devin_	Baret22841291	1
greg_devin_	misslezard	1
greg_devin_	assiselafileuse	1
greg_devin_	drmlj	2
greg_devin_	Hugoline2	1
greg_devin_	cmtehcip	2
greg_devin_	mathieubil	2
greg_devin_	claire_tstt	1
greg_devin_	PincetS	2
greg_devin_	GuillaumeCingal	3
greg_devin_	pBellancaPenel	2
greg_devin_	cyrilmistrorigo	2
greg_devin_	bou_gui	1
greg_devin_	marc_jahjah	1
greg_devin_	coralinesoulier	1
greg_devin_	schmidtiglesias	1
greg_devin_	HPLovecraftBot	1
greg_devin_	BotComplotiste	1
greg_devin_	cafepedagogique	1
greg_devin_	Becket6	1
greg_devin_	edgarmorinparis	1
greg_devin_	paul_vacca	1
greg_devin_	LongtempsP	1
greg_devin_	juliettpoignant	1
greg_devin_	bonnetbrothers	1
greg_devin_	tristanmf	1
greg_devin_	Ma_Pigache	1
greg_devin_	lampiotte	1
greg_devin_	isafil	1
greg_devin_	ElodieGaden	1
greg_devin_	NinaPoitiers	1
greg_devin_	LemetaisM	1
greg_devin_	palanguebeatri1	1
greg_devin_	michelavignon	1
greg_devin_	NathalieBcoulet	1
greg_devin_	bertillonne	1
greg_devin_	megmacita	1
greg_devin_	Armelle_Le_Gall	1
greg_devin_	MilaSaintAnne	1
greg_devin_	007_blaco	1
greg_devin_	AlineLariviere	1
greg_devin_	Gaelle_Walex	1
greg_devin_	ch_lewicki	1
nimentrix	FolkloreThurs	2
nimentrix	CorlaixVincent	1
nimentrix	maybeegreen	10
nimentrix	enodiaperseis	2
nimentrix	HebdoCubes	3
nimentrix	julie_p0	1
nimentrix	ArgyllEditions	1
nimentrix	PierreGrimbert	1
nimentrix	J_Lachasse	1
nimentrix	PlusquedelaSF	1
nimentrix	BenedictTaffin	1
nimentrix	omnivers	1
nimentrix	FixedAirMoon	1
nimentrix	LloydChery22	1
nimentrix	nimentrix	1
nimentrix	pickover	1
nimentrix	florestandemoor	1
ericallard4	DBillamboz	30
ericallard4	penelopetweete	6
ericallard4	LambdaPaul	6
ericallard4	ngruszkiewicz	10
ericallard4	Chouny111	8
ericallard4	graciabp	2
ericallard4	AnecdotesMaths	6
ericallard4	AurelieCM57	2
ericallard4	JPhQuerton	14
ericallard4	_Natalene_	2
ericallard4	laetirature	2
ericallard4	DanniSr8	4
ericallard4	guy_duplat	2
ericallard4	EricDubois	2
ericallard4	MarcelFaure42	2
ericallard4	TellecheaW	4
ericallard4	dkp_copywriting	4
ericallard4	Emmanuel_microb	4
ericallard4	IArthurPym	2
ericallard4	LouMiss_LM	2
ericallard4	LaurentEric	2
ericallard4	Inafr_officiel	2
ericallard4	CcPignat	4
ericallard4	DameClicquot	2
ericallard4	OTerwagne	2
ericallard4	pierrelescure	2
ericallard4	EditionsDuCygne	4
ericallard4	vigourtcat	2
ericallard4	belganitel	2
nightcall_66	ROGERSALUCCI	10
nightcall_66	MichelStDragon	3
nightcall_66	GabyMouzay	9
nightcall_66	BeatrixDessin	1
nightcall_66	VerseMimi	1
nightcall_66	ch1ka2ya	1
nightcall_66	Chouny111	2
nightcall_66	maisondagoit	3
nightcall_66	LambdaPaul	1
nightcall_66	l_Pierre_l	1
nightcall_66	IBeaumanoir	1
nightcall_66	sansbutaucun	1
nightcall_66	KrasnaSandor	1
nightcall_66	mxcote	3
nightcall_66	artistmagritte	1
nightcall_66	idclrWorldPeace	1
nightcall_66	MarieDChevalier	4
nightcall_66	BmyRicardo	1
nightcall_66	womensart1	6
nightcall_66	lerman_alix	2
nightcall_66	franceculture	2
nightcall_66	brunoleyval	1
nightcall_66	clinsdyeux	1
nightcall_66	bitsofsaturn	3
nightcall_66	Jul_Atarax	2
nightcall_66	DoraLibellule	1
nightcall_66	laetirature	1
nightcall_66	JacquyGil	3
nightcall_66	schmidtiglesias	1
nightcall_66	voletsouvers	1
nightcall_66	C_litteraire	1
nightcall_66	Sophie28B	1
nightcall_66	astropierre	1
nightcall_66	coherence_e	2
nightcall_66	borisdunand_	1
nightcall_66	petitecantate	1
nightcall_66	ClaireCRaphael	1
SmetsRudi	AnneLaureJ	2
CudilleroPlume	CudilleroPlume	18
CudilleroPlume	PantunSayangAFP	5
CudilleroPlume	Faustruy	1
CudilleroPlume	letittwitt	1
CudilleroPlume	AntonyAulin	1
CudilleroPlume	MinistereCC	1
CudilleroPlume	ReseauMorphee	1
CudilleroPlume	sacha_stellie	4
CudilleroPlume	Fleuve_Editions	1
CudilleroPlume	radiofrance	1
CudilleroPlume	Psycom_actu	1
CudilleroPlume	ActuaLitte	1
CudilleroPlume	labdeshistoires	1
CudilleroPlume	clubdesindes	1
CudilleroPlume	librairiemollat	1
CudilleroPlume	fredgasnier	1
CudilleroPlume	neuromancien	1
CudilleroPlume	demainlaveille	1
CudilleroPlume	tendancesveille	1
CudilleroPlume	OlivierBourges	4
CudilleroPlume	ArchimagRedac	1
noel_talipo	Darkpalmor	31
noel_talipo	PantunSayangAFP	4
noel_talipo	brigetoun	8
noel_talipo	sonic_witch	1
noel_talipo	dhasselmann	4
noel_talipo	MarlenSauvage	1
noel_talipo	ESchulthess	2
noel_talipo	carnets_web	1
noel_talipo	Chemintournant	2
noel_talipo	Anthony_Etherin	2
noel_talipo	noel_talipo	14
noel_talipo	barbarasoleil	1
noel_talipo	selenacht	1
noel_talipo	gillesMioni	1
noel_talipo	proustonomics	1
noel_talipo	thomasvinau	2
noel_talipo	Faustruy	1
noel_talipo	mxcote	3
noel_talipo	EditionsQazaQ	1
noel_talipo	_chsanchez	1
noel_talipo	PRESSENEWSREM	1
noel_talipo	CHTIMIDE1	1
noel_talipo	JacquesBonnaffe	1
noel_talipo	jyleo_62	1
noel_talipo	gerantupal	1
noel_talipo	novellabbassano	8
noel_talipo	maramelmasri	1
noel_talipo	cjeanney	1
nanochimeres	curiosiboite	1
nanochimeres	Colpizen	4
nanochimeres	k_tastrof	2
nanochimeres	nanochimeres	2
nanochimeres	nimentrix	1
nanochimeres	G_Tetreau	1
nanochimeres	QDaveau	1
Sylvain_Pierre	Sappho_littera	1
Sylvain_Pierre	Faustruy	7
Sylvain_Pierre	catpogonat	1
Sylvain_Pierre	VendrediLecture	1
Sylvain_Pierre	SandraDulier	9
Sylvain_Pierre	LaCieDesOeuvres	1
Sylvain_Pierre	LucienSuel	1
Sylvain_Pierre	poemesdujour	1
Sylvain_Pierre	nightcall_66	8
Sylvain_Pierre	DinaBail	7
Sylvain_Pierre	le_sensdesmots	3
Sylvain_Pierre	CyrilBauchais	4
Sylvain_Pierre	NinaChevalier10	2
Sylvain_Pierre	Chouny111	1
Sylvain_Pierre	Jazz_Club	1
Sylvain_Pierre	hervesors	1
Sylvain_Pierre	BernardLehut	2
Sylvain_Pierre	sergeJONCOUR	1
Sylvain_Pierre	maimepasviril	1
Sylvain_Pierre	PoetesseMimosa	1
SandraDulier	alexkimtran	6
SandraDulier	DinaBail	4
SandraDulier	Sylvain_Pierre	14
SandraDulier	rocher_denis	4
SandraDulier	SandraDulier	6
SandraDulier	Alabama_So	10
SandraDulier	Ton_Bernie	18
SandraDulier	morpheusmozart	14
SandraDulier	cilou187	4
SandraDulier	SabrinaLger1	2
SandraDulier	le_sensdesmots	4
SandraDulier	PaquelierGilles	2
SandraDulier	Dechartres1	8
SandraDulier	LouMiss_LM	2
SandraDulier	GrandeLibrairie	16
SandraDulier	donnerdusens	2
SandraDulier	potirone	2
SandraDulier	Karim69739447	2
SandraDulier	_Natalene_	2
SandraDulier	Babelio	2
SandraDulier	secretshistoire	2
SandraDulier	josettehersent	4
SandraDulier	mille_eclats	2
SandraDulier	lepolymorphe	4
SandraDulier	BleueEvelyne	8
SandraDulier	ombre_une	2
SandraDulier	Fatiha70	2
SandraDulier	SauthierV	2
SandraDulier	corinneco2	2
SandraDulier	Faustruy	4
SandraDulier	martineau_fred	2
SandraDulier	BelPhilippe4	2
SandraDulier	Paulo18000	4
SandraDulier	AminaIdrissi1	4
SandraDulier	1sereine	6
SandraDulier	ericallard4	4
SandraDulier	labey_vie	2
SandraDulier	nikosaliagas	6
SandraDulier	franceinfo_cult	4
SandraDulier	BescherelleFR	2
SandraDulier	franceculture	2
SandraDulier	CaroleGevaudan	2
SandraDulier	DanniSr8	4
SandraDulier	f_lebel	2
SandraDulier	arnanos	2
SandraDulier	LefevreWilly	2
SandraDulier	PourquoiPasToi	2
SandraDulier	doctroptard	2
SandraDulier	LeHuffPost	2
SandraDulier	ngruszkiewicz	2
SandraDulier	LeRobert_com	6
SandraDulier	RTBFinfo	8
SandraDulier	GeorgesGilkinet	2
SandraDulier	Khayat_Fouad	2
SandraDulier	rtlinfo	2
SandraDulier	_JeanSeb_	2
SandraDulier	laetirature	2
SandraDulier	Dum_fat	8
SandraDulier	crowdfarmingco	2
SandraDulier	Dahlia_clacla	4
SandraDulier	TouitouFred	2
SandraDulier	SoniaBordeaux	12
SandraDulier	Monique35165455	2
SandraDulier	swedgang	2
SandraDulier	ventespubliques	2
SandraDulier	lafauvelliere	2
bruno_ferron	bruno_ferron	4
bruno_ferron	OlivierBabeau	1
bruno_ferron	GrandeLibrairie	3
bruno_ferron	Charlie_Hebdo_	2
bruno_ferron	ericfotto	2
bruno_ferron	BoomerangInter	1
bruno_ferron	LaurentNunez	1
bruno_ferron	an_conda	1
bruno_ferron	NicMatyjasik	1
bruno_ferron	PLemaitreAuteur	1
bruno_ferron	aveyrann	1
dohouatt	BleueEvelyne	1
dohouatt	6Savane	1
dohouatt	E_DupondM	1
dohouatt	Petit_Horoscope	4
dohouatt	KekeTella	1
dohouatt	olivierveran	1
dohouatt	TariqRamadan	1
dohouatt	VarlanOlivier	1
dohouatt	ARTEfr	1
dohouatt	Scorpion_horosc	1
dohouatt	RFIAfrique	1
dohouatt	jjcambier	1
dohouatt	Lolitadeperpi2	1
dohouatt	FranceenSuisse	1
dohouatt	bernardpivot1	1
dohouatt	legraiso	1
dohouatt	MIANSEH	1
murmures7	flaccidiocy	2
murmures7	VVanGone	2
murmures7	rachel4444	2
murmures7	jotWeigelt	2
murmures7	Bleunienn1	2
murmures7	ScarletMusings	2
murmures7	PrinceMots14	2
murmures7	lafauvelliere	2
murmures7	WingsOfLove21	2
murmures7	BigeniBruno	2
murmures7	yasserjumaa	2
murmures7	___June______	4
murmures7	Clover51531763	2
murmures7	K_Prisky	2
murmures7	birdheartedgirl	4
murmures7	mlqc77q	2
murmures7	Federica2151	4
murmures7	_KateAshton	2
murmures7	AnthropeYolo	2
murmures7	evecullen610	2
murmures7	navanan3	2
murmures7	MDITERRANEE	2
murmures7	sugarspice2384	4
murmures7	Happycurien	2
murmures7	earthcurated	2
murmures7	Thilium1	8
murmures7	alois_holzer	2
murmures7	ArrowsEros	4
murmures7	artelle22	2
murmures7	InkQuill3	2
murmures7	Lord_n_Master	2
murmures7	bellarosa000	2
murmures7	Pentagraphic_uk	4
murmures7	Simplement_____	2
murmures7	TheFinalKeeper	4
murmures7	beautifultejas	4
murmures7	Marouss28776392	2
murmures7	BremaMoatib	2
murmures7	wasowska_mag	2
murmures7	RemainInLight_	2
murmures7	Loverdesart	2
murmures7	lebowskigurl	4
murmures7	Ternura4444	2
murmures7	art4eva_	2
murmures7	Paulo18000	2
murmures7	jeestunavatar	2
murmures7	franckwatier	6
murmures7	nightcall_66	2
murmures7	ambientabbot	4
murmures7	Elfhood_	4
murmures7	Euphrasietweets	2
murmures7	_silhouette_B_	2
murmures7	BorgHerve	2
murmures7	Je_Pense_Tout_O	2
murmures7	LaetitiaWilfert	2
murmures7	MrRhetoricalA	2
murmures7	UlaneVuorio	2
murmures7	RabalFrancesco	2
murmures7	LotusTongue	2
murmures7	moustic74	2
murmures7	Fizzytwizler	2
murmures7	Juste_les_sens	6
murmures7	piano_moons	2
murmures7	Camel19759961	2
murmures7	TonyThePoett	2
murmures7	PourquoiPasToi	4
murmures7	Marco0940	4
murmures7	GuglielminaS	2
murmures7	InvictusAssasin	2
murmures7	Trgmary	4
murmures7	mim_i27	2
murmures7	n4chtsonn3	2
murmures7	AChainsAuthor	2
murmures7	Ombre_Blanche_	2
murmures7	MahaSlaoui	2
murmures7	dreamscaffold	2
murmures7	lisbeth12025939	2
murmures7	IwonaEireann	2
murmures7	cosmos_clara	2
murmures7	Lysianne__	2
ZenAttitude1111	linda_belkaid	2
ZenAttitude1111	RoseDeS21126352	7
ZenAttitude1111	Marouss28776392	2
ZenAttitude1111	ZenAttitude1111	43
ZenAttitude1111	SadSandrine	3
ZenAttitude1111	zonriho	3
ZenAttitude1111	FabienneAlyssa	1
ZenAttitude1111	soniaguasch3	1
ZenAttitude1111	AndreeBaril	3
ZenAttitude1111	Fleur_deLune971	4
ZenAttitude1111	MarcelFaure42	2
ZenAttitude1111	Plage_deserte	2
ZenAttitude1111	victor_pascale	4
ZenAttitude1111	Ouly05404755	3
ZenAttitude1111	BreitThierry	1
ZenAttitude1111	Lafofe26	1
ZenAttitude1111	coherence_e	1
ZenAttitude1111	KBakriya	2
ZenAttitude1111	dinamittEros	1
ZenAttitude1111	alice60404460	2
ZenAttitude1111	Clia8881	1
ZenAttitude1111	AurelieArp	4
ZenAttitude1111	blancgerard2	1
ZenAttitude1111	amen_octurne	1
ZenAttitude1111	elfiqueangel	4
ZenAttitude1111	sandrinec558	8
ZenAttitude1111	BermaoAbder	1
ZenAttitude1111	NOuameur	1
ZenAttitude1111	Solstic45537830	1
ZenAttitude1111	AmineleGentil2	1
ZenAttitude1111	laforgesonia	1
ZenAttitude1111	ally_nol	1
ZenAttitude1111	Je_Pense_Tout_O	1
ZenAttitude1111	PATTYCIA1957	3
ZenAttitude1111	LaureD33	1
ZenAttitude1111	LNA_Sura	3
ZenAttitude1111	photo5065	1
ZenAttitude1111	XenaAguerreiraP	1
ZenAttitude1111	phenixtaw	1
ZenAttitude1111	Sand8826	2
ZenAttitude1111	sunshinelou95	8
ZenAttitude1111	France2tv	1
Coeur_Turquoise	JeanneReinhart	15
Coeur_Turquoise	Lysianne__	1
Coeur_Turquoise	ANASTALYA	8
Coeur_Turquoise	franceculture	1
Coeur_Turquoise	navanan3	34
Coeur_Turquoise	OranzNaame	1
Coeur_Turquoise	DanniSr8	4
Coeur_Turquoise	vivi7244	5
Coeur_Turquoise	CassinDe23	24
Coeur_Turquoise	OuiSuzette	2
Coeur_Turquoise	LisaLsalinger	7
Coeur_Turquoise	catfan57200	6
Coeur_Turquoise	CHUdeToulouse	1
Coeur_Turquoise	berclazm	1
Coeur_Turquoise	papounay3000	1
Coeur_Turquoise	akpolyme	1
Coeur_Turquoise	bidaux_claudine	2
Coeur_Turquoise	limon_jaime	1
Coeur_Turquoise	JosetteJ1	4
Coeur_Turquoise	KristelBERINGER	2
Coeur_Turquoise	MarieDChevalier	2
Coeur_Turquoise	30millionsdamis	2
Coeur_Turquoise	20320Vero	1
Coeur_Turquoise	GarconsOfficiel	1
Coeur_Turquoise	dahut07	1
Coeur_Turquoise	IsaMadesclaire	1
Coeur_Turquoise	mireilleda1	2
Coeur_Turquoise	michaelistudio	3
Coeur_Turquoise	LdOptimistes	1
Coeur_Turquoise	Twitt57_Denis	1
cathyCCa	victor_pascale	7
cathyCCa	AmineleGentil2	4
cathyCCa	Juste_les_sens	2
cathyCCa	alice60404460	1
cathyCCa	michaeldean81	1
cathyCCa	evecullen610	2
cathyCCa	MyArousingHeart	3
cathyCCa	SylvieLautre	4
cathyCCa	MahaSlaoui	1
cathyCCa	neversleeps29	6
cathyCCa	Camille_Jeann	1
cathyCCa	LaureD33	2
cathyCCa	lafauvelliere	1
cathyCCa	Petit__Rien	6
cathyCCa	ParisAMDParis	5
cathyCCa	AjAdeline	1
cathyCCa	tim_fargo	2
cathyCCa	rose77_blue	1
cathyCCa	Angels_fall5	12
cathyCCa	BremaMoatib	1
cathyCCa	cinemathequefr	1
cathyCCa	kamelbellatrech	1
cathyCCa	f_lebel	2
cathyCCa	jefferybme	1
cathyCCa	incharmuese	1
cathyCCa	PhotosHistos	1
cathyCCa	paulocoelho	1
cathyCCa	foreign_Gman	5
cathyCCa	Chia1774	1
cathyCCa	navanan3	4
cathyCCa	KreenDream	3
cathyCCa	emmanuelle_81	1
cathyCCa	gwenenuts	3
cathyCCa	AnaisNin546	3
cathyCCa	odilon66	3
cathyCCa	tiny_star_field	2
cathyCCa	Trgmary	2
cathyCCa	wasowska_mag	1
cathyCCa	franckwatier	1
cathyCCa	mihoub_boualem	1
cathyCCa	PourquoiPasToi	6
cathyCCa	p_bischetti	1
cathyCCa	Happycurien	4
cathyCCa	o_exacoustos	1
cathyCCa	DanniSr8	1
cathyCCa	mayama38	1
cathyCCa	LeVraiHoroscope	2
cathyCCa	science_et_vie	1
cathyCCa	idillionaire	2
cathyCCa	DaniellaC_76	1
cathyCCa	isela1716	1
cathyCCa	emily1215225	2
cathyCCa	CatherineBeatr4	1
cathyCCa	coherence_e	2
cathyCCa	urlivernenghi	1
cathyCCa	un_chanson	1
cathyCCa	PinteJerome	3
cathyCCa	Artudacamelot5	1
cathyCCa	karine_cure	1
cathyCCa	corpsecrits	1
cathyCCa	Fatiha70	2
cathyCCa	AhmedAlsaady_	1
cathyCCa	RomDominant	1
cathyCCa	SexualDaiIy	1
cathyCCa	i_m_EriKa_	2
cathyCCa	AtimUlysse	1
cathyCCa	TouitouFred	1
cathyCCa	BestMusicLyric	1
cathyCCa	enna_610	1
Sappho_littera	PourquoiPasToi	12
Sappho_littera	foise_cosson	3
Sappho_littera	o_elixir	4
Sappho_littera	BFleurot	1
Sappho_littera	EauGit	2
Sappho_littera	Chouny111	1
Sappho_littera	FabyREVE	1
Sappho_littera	Adam15889407	1
Sappho_littera	Aarkan_univ	1
Sappho_littera	jipi_II	1
Sappho_littera	Clown_Triste_13	1
Sappho_littera	Faustruy	1
Sappho_littera	LaetitiaWilfert	1
Sappho_littera	Marinette0813	1
Sappho_littera	m77481070	1
Sappho_littera	EllaNuma12	1
Sappho_littera	Juste_les_sens	2
Sappho_littera	wasowska_mag	1
Sappho_littera	malelyne	1
Sappho_littera	ibi2714	1
Sappho_littera	QueenL1ere	1
Sappho_littera	chbormans	1
Sappho_littera	SyllViie10	2
Sappho_littera	Marchelhibre	1
Sappho_littera	i_m_EriKa_	1
Sappho_littera	CcPignat	1
Sappho_littera	trou_blanc	2
Sappho_littera	lepolymorphe	1
Sappho_littera	belkidris	1
Sappho_littera	alegnastephania	1
Sappho_littera	FrsMarcotte	1
Sappho_littera	Thilium1	3
Sappho_littera	Clia8881	1
Sappho_littera	dambre0502	1
Sappho_littera	lilyinthewind10	1
Sappho_littera	Lyscandide	1
Sappho_littera	lepauvretype	1
Sappho_littera	sirius1936	1
Sappho_littera	SadSandrine	1
Sappho_littera	Je_Pense_Tout_O	1
Sappho_littera	IArthurPym	1
Sappho_littera	Verbum66	1
Sappho_littera	TDebouts	1
Sappho_littera	CHTIMIDE1	1
Sappho_littera	Cadetsandrine87	1
corpsecrits	corpsecrits	4
corpsecrits	Stephanie_Arti	1
corpsecrits	ArtsEtEmotions	1
corpsecrits	VeramyMathieu	1
corpsecrits	bng2617	3
corpsecrits	DanniSr8	1
corpsecrits	pe8744	2
corpsecrits	BCoquillage08	1
corpsecrits	var223	1
corpsecrits	PatriciaLINXE5	1
corpsecrits	RefikER34	1
corpsecrits	BermaoAbder	5
corpsecrits	mareaserena	2
corpsecrits	brigitt81690804	2
corpsecrits	msh245	1
corpsecrits	ngruszkiewicz	1
corpsecrits	Fleur_deLune971	1
corpsecrits	Bokon_Gagnon	1
corpsecrits	letittwitt	1
corpsecrits	letigrou1	1
corpsecrits	cranemtn	1
corpsecrits	Fuzl96659660	1
corpsecrits	Cyrdebergerac	1
corpsecrits	Sydogasy	1
corpsecrits	Artudacamelot5	1
corpsecrits	NOuameur	1
corpsecrits	belkidris	1
corpsecrits	odisyella	1
corpsecrits	emily1215225	1
corpsecrits	909_jain	1
corpsecrits	danylatour06	2
corpsecrits	Ruka_674xy	1
corpsecrits	ramassisdescroc	1
corpsecrits	Zool11171489	1
corpsecrits	meth_zo	2
corpsecrits	SenoritaSea	1
corpsecrits	Bleunienn1	1
corpsecrits	fanfancoq	1
corpsecrits	AvandeAA	1
corpsecrits	MarieDChevalier	1
corpsecrits	Creatifevasif91	1
corpsecrits	Natresosoleil	1
corpsecrits	jyleo_62	1
corpsecrits	scriberelegique	1
corpsecrits	DELPHIN65098810	1
corpsecrits	DkaleCrazy	1
corpsecrits	Gosseyn4	1
corpsecrits	Sappho_littera	1
corpsecrits	Khan_5802	1
Joel75926443	hydra_66	1
Joel75926443	murmures7	1
Joel75926443	PinteJerome	1
Joel75926443	emel0371	1
Joel75926443	Verbum66	1
Joel75926443	ChuckBerry50s	2
Joel75926443	Celadond28	1
Joel75926443	2q6QyWkXYMrPCg9	1
Joel75926443	MarieLou_66B	3
Joel75926443	victor_pascale	1
Joel75926443	YSA__O	1
Joel75926443	5I5aKuV7Y4qh6Nk	1
Joel75926443	moustic74	1
Joel75926443	meimei_817	6
Joel75926443	curieuxduJapon	1
Joel75926443	WilSon85972287	1
Joel75926443	corpsecrits	1
Joel75926443	Fleur_deLune971	3
Joel75926443	laetirature	1
Joel75926443	Stella35500	1
Joel75926443	CHTIMIDE1	1
danylatour06	OGaignerot	3
danylatour06	BermaoAbder	5
danylatour06	IspahanJahane	1
danylatour06	corpsecrits	6
danylatour06	murmures7	1
danylatour06	Poesiaitalia	1
danylatour06	demontvalon1	1
danylatour06	docisa33	2
danylatour06	berclazm	3
danylatour06	CHTIMIDE1	3
danylatour06	BremaMoatib	1
danylatour06	JamesLucasIT	1
danylatour06	o_elixir	1
danylatour06	bar4nabe	1
danylatour06	NellettaAugustu	1
danylatour06	ar_leroy	1
danylatour06	Markarian_231	1
danylatour06	axelkahn	1
danylatour06	FXMoronval	1
danylatour06	gwenenuts	3
danylatour06	OlivierBabeau	1
danylatour06	HerveTiss	1
danylatour06	montalbanyi	1
danylatour06	Trgmary	1
danylatour06	DocArnica	1
danylatour06	LambdaPaul	1
danylatour06	tatianaderosnay	1
danylatour06	Marouss28776392	1
BermaoAbder	RoseDeS21126352	1
BermaoAbder	CaroleGevaudan	1
BermaoAbder	CHTIMIDE1	1
BermaoAbder	Marouss28776392	6
BermaoAbder	KBakriya	1
BermaoAbder	danylatour06	14
BermaoAbder	corpsecrits	12
BermaoAbder	Chouny111	2
BermaoAbder	humm_julie	2
BermaoAbder	christi99830943	2
BermaoAbder	AndreeBaril	14
BermaoAbder	BornrtE	2
BermaoAbder	Motsroses1	1
BermaoAbder	CestLimou	2
BermaoAbder	SalihElyedri	1
BermaoAbder	Bleunienn1	2
BermaoAbder	cranemtn	1
BermaoAbder	Fuzl96659660	1
BermaoAbder	bng2617	1
BermaoAbder	BremaMoatib	4
BermaoAbder	BellaFlor90	1
BermaoAbder	o_elixir	3
BermaoAbder	Camel19759961	1
BermaoAbder	Marinella2Ab	7
BermaoAbder	HollandoHugo	1
BermaoAbder	marceausophie3	1
BermaoAbder	lafauvelliere	1
BermaoAbder	papyberthet	1
BermaoAbder	calou77650	1
BermaoAbder	leilalilas4	3
BermaoAbder	elfiqueangel	5
BermaoAbder	ZenAttitude1111	1
BermaoAbder	LaureD33	1
BermaoAbder	a874843f24894bb	1
BermaoAbder	HouriaGouri	3
BermaoAbder	Natresosoleil	1
BermaoAbder	MarieDChevalier	1
BermaoAbder	fanfancoq	1
BermaoAbder	SenoritaSea	1
BermaoAbder	meth_zo	1
BermaoAbder	Zool11171489	1
BermaoAbder	ramassisdescroc	1
BermaoAbder	Ruka_674xy	1
BermaoAbder	emily1215225	1
BermaoAbder	OGaignerot	2
BermaoAbder	BermaoAbder	1
BermaoAbder	kaab90229940	1
BermaoAbder	Unique_Abstract	1
BermaoAbder	PetitTheatreJMP	4
BermaoAbder	linda_belkaid	1
BermaoAbder	victor_pascale	1
BermaoAbder	odisyella	1
BermaoAbder	belkidris	1
BermaoAbder	NOuameur	1
BermaoAbder	Artudacamelot5	1
BermaoAbder	Sydogasy	1
BermaoAbder	gwenenuts	1
BermaoAbder	axelkahn	1
BermaoAbder	NellettaAugustu	1
BermaoAbder	mareaserena	1
BermaoAbder	pe8744	1
BermaoAbder	DelaplumeC	4
BermaoAbder	montalbanyi	3
BermaoAbder	ibiza3000sa	1
BermaoAbder	HerveTiss	1
BermaoAbder	OlivierBabeau	1
BermaoAbder	K_Prisky	1
BermaoAbder	Jopolkadot	1
BermaoAbder	Aarkan_univ	1
BermaoAbder	CRoume	1
BermaoAbder	IBeaumanoir	1
BermaoAbder	danielgr31	1
BermaoAbder	Paulo18000	1
BermaoAbder	WilfreOrt	1
BermaoAbder	Lejosdelmar73	1
BermaoAbder	tatianaderosnay	1
BermaoAbder	Eric13287047	1
HerveTiss	PattyBal33	10
HerveTiss	christi99830943	5
HerveTiss	sethi_seven	3
HerveTiss	AndreeBaril	3
HerveTiss	Lapanthere59	1
HerveTiss	elfiqueangel	1
HerveTiss	Je_Pense_Tout_O	1
HerveTiss	lemaillardpoete	1
HerveTiss	les4arts	1
vickypoesie	Caprice82965452	5
vickypoesie	DanniSr8	13
vickypoesie	MahaSlaoui	4
vickypoesie	Trgmary	2
vickypoesie	o_elixir	1
vickypoesie	yanpbd	3
vickypoesie	LouMiss_LM	1
vickypoesie	Chouny111	2
vickypoesie	Eve_Castle	2
vickypoesie	DkaleCrazy	1
vickypoesie	corpsecrits	4
vickypoesie	PimentBlond	1
vickypoesie	Fatiha70	1
vickypoesie	ABMichle1	1
vickypoesie	vickypoesie	20
vickypoesie	BleueEvelyne	10
vickypoesie	MauxPourMots	8
vickypoesie	gwenenuts	8
vickypoesie	Ombre_Blanche_	2
vickypoesie	mille_eclats	3
vickypoesie	oceannejoy	1
vickypoesie	ImoresCesare	1
vickypoesie	Marchelhibre	1
vickypoesie	ngruszkiewicz	4
vickypoesie	DinaBail	1
vickypoesie	Lady_Green_7	1
vickypoesie	Alyscamps	5
vickypoesie	DameClicquot	1
vickypoesie	lepolymorphe	1
vickypoesie	DoraLibellule	2
vickypoesie	Bruno_Borat67	1
vickypoesie	llligiouxxx2	1
vickypoesie	murmures7	2
vickypoesie	AurelieArp	1
vickypoesie	jyleo_62	1
